ref_date,geo,products_and_product_groups,value
2019-01-01,Quebec,All-items excluding energy,129.8
2019-01-01,Quebec,All-items excluding gasoline,130.1
2019-01-01,Quebec,Private transportation excluding gasoline,125.3
2019-01-01,Quebec,Food and energy,149.9
2019-01-01,Quebec,Fresh fruit and vegetables,143.4
2019-01-01,Quebec,Energy,150
2019-01-01,Quebec,Goods,122.9
2019-01-01,Quebec,Durable goods,91.5
2019-01-01,Quebec,Semi-durable goods,100.3
2019-01-01,Quebec,Non-durable goods,144.1
2019-01-01,Quebec,Services,141.6
2019-01-01,Ontario,All-items,137.5
2019-01-01,Ontario,Food,152.6
2019-01-01,Ontario,Food purchased from stores,151
2019-01-01,Ontario,Meat,165.9
2019-01-01,Ontario,Fresh or frozen meat (excluding poultry),169
2019-01-01,Ontario,Fresh or frozen beef,184.6
2019-01-01,Ontario,Fresh or frozen pork,132.6
2019-01-01,Ontario,Fresh or frozen poultry,166.2
2019-01-01,Ontario,Fresh or frozen chicken,170.3
2019-01-01,Ontario,Processed meat,161
2019-01-01,Ontario,"Fish, seafood and other marine products",146.5
2019-01-01,Ontario,Fish,156.5
2019-01-01,Ontario,Dairy products and eggs,138.7
2019-01-01,Ontario,Dairy products,136.8
2019-01-01,Ontario,Fresh milk,133.5
2019-01-01,Ontario,Butter,146.3
2019-01-01,Ontario,Cheese,137.7
2019-01-01,Ontario,Eggs,158.5
2019-01-01,Ontario,Bakery and cereal products (excluding baby food),161.8
2019-01-01,Ontario,Bakery products,170.2
2019-01-01,Ontario,Cereal products (excluding baby food),146.6
2019-01-01,Ontario,"Fruit, fruit preparations and nuts",136.6
2019-01-01,Ontario,Fresh fruit,132
2019-01-01,Ontario,Preserved fruit and fruit preparations,138.9
2019-01-01,Ontario,Vegetables and vegetable preparations,159.4
2019-01-01,Ontario,Fresh vegetables,160.8
2019-01-01,Ontario,Preserved vegetables and vegetable preparations,156.4
2019-01-01,Ontario,Other food products and non-alcoholic beverages,140.2
2019-01-01,Ontario,Sugar and confectionery,142.2
2019-01-01,Ontario,Edible fats and oils,165
2019-01-01,Ontario,Coffee and tea,137.9
2019-01-01,Ontario,Non-alcoholic beverages,127.1
2019-01-01,Ontario,Food purchased from restaurants,156.6
2019-01-01,Ontario,Shelter,147
2019-01-01,Ontario,Rented accommodation,124.6
2019-01-01,Ontario,Rent,124.6
2019-01-01,Ontario,Owned accommodation,153
2019-01-01,Ontario,Homeowners' replacement cost,185.3
2019-01-01,Ontario,Property taxes and other special charges,162.7
2019-01-01,Ontario,Homeowners' home and mortgage insurance,268.5
2019-01-01,Ontario,Homeowners' maintenance and repairs,142.1
2019-01-01,Ontario,"Water, fuel and electricity",164
2019-01-01,Ontario,Electricity,148.1
2019-01-01,Ontario,Water,294.2
2019-01-01,Ontario,Natural gas,107.3
2019-01-01,Ontario,Fuel oil and other fuels,261.1
2019-01-01,Ontario,"Household operations, furnishings and equipment",125.3
2019-01-01,Ontario,Household operations,142.4
2019-01-01,Ontario,Communications,125.5
2019-01-01,Ontario,Telephone services,128.2
2019-01-01,Ontario,Child care and housekeeping services,177.1
2019-01-01,Ontario,Household cleaning products,123
2019-01-01,Ontario,"Paper, plastic and aluminum foil supplies",131.2
2019-01-01,Ontario,Other household goods and services,156.7
2019-01-01,Ontario,Household furnishings and equipment,95.1
2019-01-01,Ontario,Furniture and household textiles,90.3
2019-01-01,Ontario,Furniture,86.7
2019-01-01,Ontario,Household textiles,104.4
2019-01-01,Ontario,Household equipment,84.1
2019-01-01,Ontario,Household appliances,83.7
2019-01-01,Ontario,"Non-electric kitchen utensils, tableware and cookware",70.7
2019-01-01,Ontario,Clothing and footwear,91.9
2019-01-01,Ontario,Clothing,81.9
2019-01-01,Ontario,Women's clothing,77.9
2019-01-01,Ontario,Men's clothing,91.3
2019-01-01,Ontario,Children's clothing,72.1
2019-01-01,Ontario,Footwear,87
2019-01-01,Ontario,"Clothing accessories, watches and jewellery",135.1
2019-01-01,Ontario,"Clothing material, notions and services",150.6
2019-01-01,Ontario,Transportation,142.1
2019-01-01,Ontario,Private transportation,138.8
2019-01-01,Ontario,"Purchase, leasing and rental of passenger vehicles",104.8
2019-01-01,Ontario,Purchase and leasing of passenger vehicles,104.5
2019-01-01,Ontario,Purchase of passenger vehicles,105.4
2019-01-01,Ontario,Operation of passenger vehicles,171.8
2019-01-01,Ontario,Gasoline,170.2
2019-01-01,Ontario,"Passenger vehicle parts, maintenance and repairs",145
2019-01-01,Ontario,Other passenger vehicle operating expenses,189.4
2019-01-01,Ontario,Passenger vehicle insurance premiums,190.3
2019-01-01,Ontario,Passenger vehicle registration fees,159.4
2019-01-01,Ontario,Public transportation,169
2019-01-01,Ontario,Local and commuter transportation,158.8
2019-01-01,Ontario,City bus and subway transportation,161.6
2019-01-01,Ontario,Taxi and other local and commuter transportation services,147.8
2019-01-01,Ontario,Inter-city transportation,170.8
2019-01-01,Ontario,Health and personal care,128.8
2019-01-01,Ontario,Health care,131.4
2019-01-01,Ontario,Health care goods,108.4
2019-01-01,Ontario,Medicinal and pharmaceutical products,102.7
2019-01-01,Ontario,Prescribed medicines (excluding medicinal cannabis),83.6
2019-01-01,Ontario,Non-prescribed medicines,126.3
2019-01-01,Ontario,Health care services,164.7
2019-01-01,Ontario,Personal care,126.4
2019-01-01,Ontario,Personal care supplies and equipment,107.9
2019-01-01,Ontario,Personal care services,155.2
2019-01-01,Ontario,"Recreation, education and reading",119.9
2019-01-01,Ontario,Recreation,102.2
2019-01-01,Ontario,Recreational equipment and services (excluding recreational vehicles),51.3
2019-01-01,Ontario,Purchase and operation of recreational vehicles,136.3
2019-01-01,Ontario,"Home entertainment equipment, parts and services",48
2019-01-01,Ontario,Travel services,98.6
2019-01-01,Ontario,Traveller accommodation,80.7
2019-01-01,Ontario,Other cultural and recreational services,178.9
2019-01-01,Ontario,Video and audio subscription services,220.5
2019-01-01,Ontario,Education and reading,170
2019-01-01,Ontario,Education,174.5
2019-01-01,Ontario,Tuition fees,188
2019-01-01,Ontario,Reading material (excluding textbooks),154.4
2019-01-01,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.9
2019-01-01,Ontario,Alcoholic beverages,129.9
2019-01-01,Ontario,Alcoholic beverages served in licensed establishments,145
2019-01-01,Ontario,Alcoholic beverages purchased from stores,124.1
2019-01-01,Ontario,Beer purchased from stores,129
2019-01-01,Ontario,Wine purchased from stores,113
2019-01-01,Ontario,Liquor purchased from stores,126.6
2019-01-01,Ontario,Tobacco products and smokers' supplies,262.2
2019-01-01,Ontario,Cigarettes,261.7
2019-01-01,Ontario,All-items excluding food,134.9
2019-01-01,Ontario,All-items excluding food and energy,132.9
2019-01-01,Ontario,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",136.4
2019-01-01,Ontario,All-items excluding alcoholic beverages and recreational cannabis,137.6
2019-01-01,Ontario,All-items excluding tobacco products and smokers' supplies and recreational cannabis,136.3
2019-01-01,Ontario,All-items excluding shelter,133.7
2019-01-01,Ontario,All-items excluding energy,136.1
2019-01-01,Ontario,All-items excluding gasoline,136.3
2019-01-01,Ontario,Private transportation excluding gasoline,131.3
2019-01-01,Ontario,Food and energy,153.4
2019-01-01,Ontario,Fresh fruit and vegetables,148.4
2019-01-01,Ontario,Energy,158.5
2019-01-01,Ontario,Goods,120.9
2019-01-01,Ontario,Durable goods,88.9
2019-01-01,Ontario,Semi-durable goods,93.2
2019-01-01,Ontario,Non-durable goods,149.7
2019-01-01,Ontario,Services,152.4
2019-01-01,Manitoba,All-items,136.8
2019-01-01,Manitoba,Food,148
2019-01-01,Manitoba,Food purchased from stores,144.4
2019-01-01,Manitoba,Meat,159.8
2019-01-01,Manitoba,Fresh or frozen meat (excluding poultry),176.4
2019-01-01,Manitoba,Fresh or frozen beef,190
2019-01-01,Manitoba,Fresh or frozen pork,147.1
2019-01-01,Manitoba,Fresh or frozen poultry,154.2
2019-01-01,Manitoba,Fresh or frozen chicken,165.7
2019-01-01,Manitoba,Processed meat,146.3
2019-01-01,Manitoba,"Fish, seafood and other marine products",137
2019-01-01,Manitoba,Fish,147.7
2019-01-01,Manitoba,Dairy products and eggs,137.6
2019-01-01,Manitoba,Dairy products,134.7
2019-01-01,Manitoba,Fresh milk,153.6
2019-01-01,Manitoba,Butter,149.7
2019-01-01,Manitoba,Cheese,124.7
2019-01-01,Manitoba,Eggs,173.6
2019-01-01,Manitoba,Bakery and cereal products (excluding baby food),148.2
2019-01-01,Manitoba,Bakery products,158.2
2019-01-01,Manitoba,Cereal products (excluding baby food),131
2019-01-01,Manitoba,"Fruit, fruit preparations and nuts",142.1
2019-01-01,Manitoba,Fresh fruit,143.2
2019-01-01,Manitoba,Preserved fruit and fruit preparations,128.3
2019-01-01,Manitoba,Vegetables and vegetable preparations,151.5
2019-01-01,Manitoba,Fresh vegetables,155.8
2019-01-01,Manitoba,Preserved vegetables and vegetable preparations,135.9
2019-01-01,Manitoba,Other food products and non-alcoholic beverages,132
2019-01-01,Manitoba,Sugar and confectionery,163.9
2019-01-01,Manitoba,Edible fats and oils,134.7
2019-01-01,Manitoba,Coffee and tea,126.9
2019-01-01,Manitoba,Non-alcoholic beverages,121.4
2019-01-01,Manitoba,Food purchased from restaurants,155.6
2019-01-01,Manitoba,Shelter,153.5
2019-01-01,Manitoba,Rented accommodation,133.1
2019-01-01,Manitoba,Rent,132.6
2019-01-01,Manitoba,Owned accommodation,162.2
2019-01-01,Manitoba,Homeowners' replacement cost,199.8
2019-01-01,Manitoba,Property taxes and other special charges,146.3
2019-01-01,Manitoba,Homeowners' home and mortgage insurance,199.8
2019-01-01,Manitoba,Homeowners' maintenance and repairs,146.8
2019-01-01,Manitoba,"Water, fuel and electricity",148.1
2019-01-01,Manitoba,Electricity,158.1
2019-01-01,Manitoba,Water,219.3
2019-01-01,Manitoba,Natural gas,83.5
2019-01-01,Manitoba,Fuel oil and other fuels,216.7
2019-01-01,Manitoba,"Household operations, furnishings and equipment",123.8
2019-01-01,Manitoba,Household operations,135.8
2019-01-01,Manitoba,Communications,132.3
2019-01-01,Manitoba,Telephone services,118
2019-01-01,Manitoba,Child care and housekeeping services,136.9
2019-01-01,Manitoba,Household cleaning products,115.7
2019-01-01,Manitoba,"Paper, plastic and aluminum foil supplies",144.3
2019-01-01,Manitoba,Other household goods and services,142.2
2019-01-01,Manitoba,Household furnishings and equipment,102
2019-01-01,Manitoba,Furniture and household textiles,105.4
2019-01-01,Manitoba,Furniture,100.9
2019-01-01,Manitoba,Household textiles,120.7
2019-01-01,Manitoba,Household equipment,92.4
2019-01-01,Manitoba,Household appliances,82.4
2019-01-01,Manitoba,"Non-electric kitchen utensils, tableware and cookware",92.8
2019-01-01,Manitoba,Clothing and footwear,95.4
2019-01-01,Manitoba,Clothing,82.9
2019-01-01,Manitoba,Women's clothing,82.7
2019-01-01,Manitoba,Men's clothing,87
2019-01-01,Manitoba,Children's clothing,73.7
2019-01-01,Manitoba,Footwear,95.7
2019-01-01,Manitoba,"Clothing accessories, watches and jewellery",147.3
2019-01-01,Manitoba,"Clothing material, notions and services",161.7
2019-01-01,Manitoba,Transportation,138.7
2019-01-01,Manitoba,Private transportation,136.2
2019-01-01,Manitoba,"Purchase, leasing and rental of passenger vehicles",110.2
2019-01-01,Manitoba,Purchase and leasing of passenger vehicles,110.1
2019-01-01,Manitoba,Purchase of passenger vehicles,110.9
2019-01-01,Manitoba,Operation of passenger vehicles,161.2
2019-01-01,Manitoba,Gasoline,167.8
2019-01-01,Manitoba,"Passenger vehicle parts, maintenance and repairs",147
2019-01-01,Manitoba,Other passenger vehicle operating expenses,160.6
2019-01-01,Manitoba,Passenger vehicle insurance premiums,138.2
2019-01-01,Manitoba,Passenger vehicle registration fees,265.9
2019-01-01,Manitoba,Public transportation,166
2019-01-01,Manitoba,Local and commuter transportation,147.9
2019-01-01,Manitoba,City bus and subway transportation,161.7
2019-01-01,Manitoba,Taxi and other local and commuter transportation services,123.4
2019-01-01,Manitoba,Inter-city transportation,173.6
2019-01-01,Manitoba,Health and personal care,120.6
2019-01-01,Manitoba,Health care,123.2
2019-01-01,Manitoba,Health care goods,102
2019-01-01,Manitoba,Medicinal and pharmaceutical products,91.5
2019-01-01,Manitoba,Prescribed medicines (excluding medicinal cannabis),78.1
2019-01-01,Manitoba,Non-prescribed medicines,125.7
2019-01-01,Manitoba,Health care services,173.6
2019-01-01,Manitoba,Personal care,118.3
2019-01-01,Manitoba,Personal care supplies and equipment,105.2
2019-01-01,Manitoba,Personal care services,141.8
2019-01-01,Manitoba,"Recreation, education and reading",115.8
2019-01-01,Manitoba,Recreation,106.6
2019-01-01,Manitoba,Recreational equipment and services (excluding recreational vehicles),60.8
2019-01-01,Manitoba,Purchase and operation of recreational vehicles,133.2
2019-01-01,Manitoba,"Home entertainment equipment, parts and services",47.8
2019-01-01,Manitoba,Travel services,86.2
2019-01-01,Manitoba,Traveller accommodation,86.6
2019-01-01,Manitoba,Other cultural and recreational services,204
2019-01-01,Manitoba,Video and audio subscription services,246.3
2019-01-01,Manitoba,Education and reading,152
2019-01-01,Manitoba,Education,151.6
2019-01-01,Manitoba,Tuition fees,146.4
2019-01-01,Manitoba,Reading material (excluding textbooks),155.8
2019-01-01,Manitoba,"Alcoholic beverages, tobacco products and recreational cannabis",188.2
2019-01-01,Manitoba,Alcoholic beverages,150.9
2019-01-01,Manitoba,Alcoholic beverages served in licensed establishments,153.2
2019-01-01,Manitoba,Alcoholic beverages purchased from stores,150.3
2019-01-01,Manitoba,Beer purchased from stores,186.6
2019-01-01,Manitoba,Wine purchased from stores,122.7
2019-01-01,Manitoba,Liquor purchased from stores,123.7
2019-01-01,Manitoba,Tobacco products and smokers' supplies,230.2
2019-01-01,Manitoba,Cigarettes,230.2
2019-01-01,Manitoba,All-items excluding food,134.6
2019-01-01,Manitoba,All-items excluding food and energy,132.7
2019-01-01,Manitoba,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",135.2
2019-01-01,Manitoba,All-items excluding alcoholic beverages and recreational cannabis,136.7
2019-01-01,Manitoba,All-items excluding tobacco products and smokers' supplies and recreational cannabis,135.4
2019-01-01,Manitoba,All-items excluding shelter,131.9
2019-01-01,Manitoba,All-items excluding energy,135.6
2019-01-01,Manitoba,All-items excluding gasoline,135.6
2019-01-01,Manitoba,Private transportation excluding gasoline,127.2
2019-01-01,Manitoba,Food and energy,148.3
2019-01-01,Manitoba,Fresh fruit and vegetables,148.1
2019-01-01,Manitoba,Energy,151.9
2019-01-01,Manitoba,Goods,122.8
2019-01-01,Manitoba,Durable goods,98
2019-01-01,Manitoba,Semi-durable goods,98.9
2019-01-01,Manitoba,Non-durable goods,144.1
2019-01-01,Manitoba,Services,152.4
2019-01-01,Saskatchewan,All-items,139.9
2019-01-01,Saskatchewan,Food,151.8
2019-01-01,Saskatchewan,Food purchased from stores,146.2
2019-01-01,Saskatchewan,Meat,160.7
2019-01-01,Saskatchewan,Fresh or frozen meat (excluding poultry),175
2019-01-01,Saskatchewan,Fresh or frozen beef,189.1
2019-01-01,Saskatchewan,Fresh or frozen pork,144
2019-01-01,Saskatchewan,Fresh or frozen poultry,149.2
2019-01-01,Saskatchewan,Fresh or frozen chicken,153.6
2019-01-01,Saskatchewan,Processed meat,147.7
2019-01-01,Saskatchewan,"Fish, seafood and other marine products",132.8
2019-01-01,Saskatchewan,Fish,147.1
2019-01-01,Saskatchewan,Dairy products and eggs,143.1
2019-01-01,Saskatchewan,Dairy products,140.7
2019-01-01,Saskatchewan,Fresh milk,183
2019-01-01,Saskatchewan,Butter,152.8
2019-01-01,Saskatchewan,Cheese,106.5
2019-01-01,Saskatchewan,Eggs,172.2
2019-01-01,Saskatchewan,Bakery and cereal products (excluding baby food),144.4
2019-01-01,Saskatchewan,Bakery products,159.2
2019-01-01,Saskatchewan,Cereal products (excluding baby food),123.3
2019-01-01,Saskatchewan,"Fruit, fruit preparations and nuts",143.9
2019-01-01,Saskatchewan,Fresh fruit,154.3
2019-01-01,Saskatchewan,Preserved fruit and fruit preparations,114.1
2019-01-01,Saskatchewan,Vegetables and vegetable preparations,158.3
2019-01-01,Saskatchewan,Fresh vegetables,174.2
2019-01-01,Saskatchewan,Preserved vegetables and vegetable preparations,127.1
2019-01-01,Saskatchewan,Other food products and non-alcoholic beverages,134.5
2019-01-01,Saskatchewan,Sugar and confectionery,146.1
